cie9_no_dot,ccs_code,ccs_label,ccs_code_lvl1,ccs_label_lvl1,ccs_code_lvl2,ccs_label_lvl2,ccs_code_lvl3,ccs_label_lvl3,ccs_code_lvl4,ccs_label_lvl4,ccs_epichron_label,ccs_vih_label,ccs_epichron_code
E8050,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8051,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8058,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8059,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8060,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8061,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8068,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8069,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8070,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8071,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8078,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8079,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8200,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8201,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8202,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8203,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8204,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8205,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8208,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8209,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8210,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8211,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8212,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8213,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8214,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8215,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8218,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8219,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8220,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8221,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8222,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8223,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8224,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8225,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8228,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8229,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8230,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8231,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8232,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8233,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8234,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8235,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8238,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8239,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8240,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8241,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8242,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8243,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8244,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8245,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8248,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8249,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8250,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8251,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8252,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8253,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8254,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8255,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8258,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8259,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8262,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8263,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8264,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8268,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8272,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8273,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8274,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8278,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8279,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8282,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8284,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8288,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8289,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8294,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8298,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8299,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8310,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8311,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8312,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8313,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8314,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8315,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8316,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8318,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8319,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8330,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8331,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8332,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8333,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8334,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8335,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8336,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8337,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8338,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8339,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8340,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8341,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8342,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8343,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8344,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8345,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8346,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8347,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8348,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8349,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8350,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8351,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8352,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8353,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8354,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8355,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8356,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8357,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8358,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8359,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8360,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8361,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8362,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8363,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8364,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8365,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8366,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8367,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8368,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8369,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8370,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8371,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8372,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8373,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8374,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8375,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8376,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8377,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8378,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8379,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8380,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8381,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8382,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8383,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8384,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8385,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8386,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8387,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8388,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8389,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8400,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8401,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8402,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8403,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8404,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8405,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8406,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8407,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8408,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8409,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8410,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8411,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8412,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8413,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8414,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8415,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8416,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8417,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8418,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8419,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8426,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
E8427,2610,E Codes: Transport; not MVT,18,Residual codes; unclassified; all E codes [259. and 260.],,,,,,,E Codes: Transport; not MVT,E Codes: Transport; not MVT,2610
